ID_TERRITORIO,CODIGO,ID_NIVEL_TERRITORIAL,DESCRIPCION,ID_TERRITORIO_PADRE,PATH_DESCRIPCION,PATH_ID,PATH_CODIGO,NOMECLATURA,PATH_NOMECLATURA
3697,84,5,TUMBACO,1500,"ECUADOR PICHINCHA QUITO TUMBACO","1,18,1500,3697","593 17 01 84",,
3698,85,5,YARUQUÍ,1500,"ECUADOR PICHINCHA QUITO YARUQUÍ","1,18,1500,3698","593 17 01 85",,
3699,86,5,ZÁMBIZA,1500,"ECUADOR PICHINCHA QUITO ZÁMBIZA","1,18,1500,3699","593 17 01 86",,
3700,50,8,"CAYAMBE, CABECERA CANTONAL",3656,"ECUADOR PICHINCHA CAYAMBE CAYAMBE, CABECERA CANTONAL","1,18,3656,3700","593 17 02 50",NULL,NULL
3701,54,5,OTÓN,3656,"ECUADOR PICHINCHA CAYAMBE OTÓN","1,18,3656,3701","593 17 02 54",NULL,NULL
3702,55,5,"SANTA ROSA DE CUZUBAMBA",3656,"ECUADOR PICHINCHA CAYAMBE SANTA ROSA DE CUZUBAMBA","1,18,3656,3702","593 17 02 55",NULL,NULL
3703,56,5,"SAN JOSE DE AYORA",3656,"ECUADOR PICHINCHA CAYAMBE SAN JOSE DE AYORA","1,18,3656,3703","593 17 02 56",NULL,NULL
3704,51,5,ASCÁZUBI,3656,"ECUADOR PICHINCHA CAYAMBE ASCÁZUBI","1,18,3656,3704","593 17 02 51",NULL,NULL
3705,52,5,"CANGAHUA ",3656,"ECUADOR PICHINCHA CAYAMBE CANGAHUA ","1,18,3656,3705","593 17 02 52",NULL,NULL
3706,53,5,"OLMEDO (PESILLO)",3656,"ECUADOR PICHINCHA CAYAMBE OLMEDO (PESILLO)","1,18,3656,3706","593 17 02 53",NULL,NULL
3707,03,4,"JUAN MONTALVO",3656,"ECUADOR PICHINCHA CAYAMBE JUAN MONTALVO","1,18,3656,3707","593 17 02 03",NULL,NULL
3708,02,4,CAYAMBE,3656,"ECUADOR PICHINCHA CAYAMBE CAYAMBE","1,18,3656,3708","593 17 02 02",NULL,NULL
3709,52,5,ALOASÍ,3657,"ECUADOR PICHINCHA MEJÍA ALOASÍ","1,18,3657,3709","593 17 03 52",NULL,NULL
3710,50,8,"MACHACHI, CABECERA CANTONAL",3657,"ECUADOR PICHINCHA MEJÍA MACHACHI, CABECERA CANTONAL","1,18,3657,3710","593 17 03 50",NULL,NULL
3711,53,5,CUTUGLAHUA,3657,"ECUADOR PICHINCHA MEJÍA CUTUGLAHUA","1,18,3657,3711","593 17 03 53",NULL,NULL
3712,51,5,ALÓAG,3657,"ECUADOR PICHINCHA MEJÍA ALÓAG","1,18,3657,3712","593 17 03 51",NULL,NULL
3713,55,5,"MANUEL CORNEJO ASTORGA (TANDAPI)",3657,"ECUADOR PICHINCHA MEJÍA MANUEL CORNEJO ASTORGA (TANDAPI)","1,18,3657,3713","593 17 03 55",NULL,NULL
3714,56,5,TAMBILLO,3657,"ECUADOR PICHINCHA MEJÍA TAMBILLO","1,18,3657,3714","593 17 03 56",NULL,NULL
3715,57,5,UYUMBICHO,3657,"ECUADOR PICHINCHA MEJÍA UYUMBICHO","1,18,3657,3715","593 17 03 57",NULL,NULL
3716,50,8,"TABACUNDO, CABECERA CANTONAL",3658,"ECUADOR PICHINCHA PEDRO MONCAYO TABACUNDO, CABECERA CANTONAL","1,18,3658,3716","593 17 04 50",NULL,NULL
3717,51,5,"LA ESPERANZA",3658,"ECUADOR PICHINCHA PEDRO MONCAYO LA ESPERANZA","1,18,3658,3717","593 17 04 51",NULL,NULL
3718,53,5,TOCACHI,3658,"ECUADOR PICHINCHA PEDRO MONCAYO TOCACHI","1,18,3658,3718","593 17 04 53",NULL,NULL
3719,52,5,MALCHINGUÍ,3658,"ECUADOR PICHINCHA PEDRO MONCAYO MALCHINGUÍ","1,18,3658,3719","593 17 04 52",NULL,NULL
3720,50,8,"SANGOLQUI, CABECERA CANTONAL",3659,"ECUADOR PICHINCHA RUMIÑAHUI SANGOLQUI, CABECERA CANTONAL","1,18,3659,3720","593 17 05 50",NULL,NULL
3721,02,4,"SAN PEDRO DE TABOADA",3659,"ECUADOR PICHINCHA RUMIÑAHUI SAN PEDRO DE TABOADA","1,18,3659,3721","593 17 05 02",NULL,NULL
3722,03,4,"SAN RAFAEL",3659,"ECUADOR PICHINCHA RUMIÑAHUI SAN RAFAEL","1,18,3659,3722","593 17 05 03",NULL,NULL
3723,01,4,SANGOLQUÍ,3659,"ECUADOR PICHINCHA RUMIÑAHUI SANGOLQUÍ","1,18,3659,3723","593 17 05 01",NULL,NULL
3724,51,5,COTOGCHOA,3659,"ECUADOR PICHINCHA RUMIÑAHUI COTOGCHOA","1,18,3659,3724","593 17 05 51",NULL,NULL
3725,52,5,RUMIPAMBA,3659,"ECUADOR PICHINCHA RUMIÑAHUI RUMIPAMBA","1,18,3659,3725","593 17 05 52",NULL,NULL
3726,50,8,"SAN MIGUEL DE LOS BANCOS , CABECERA CANTONAL				",3660,"ECUADOR PICHINCHA SAN MIGUEL DE LOS BANCOS SAN MIGUEL DE LOS BANCOS , CABECERA CANTONAL				","1,18,3660,3726","593 17 07 50",NULL,NULL
3727,51,5,MINDO,3660,"ECUADOR PICHINCHA SAN MIGUEL DE LOS BANCOS MINDO","1,18,3660,3727","593 17 07 51",NULL,NULL
3728,50,8,"PEDRO VICENTE MALDONADO, CABECERA CANTONAL			",3661,"ECUADOR PICHINCHA PEDRO VICENTE MALDONADO PEDRO VICENTE MALDONADO, CABECERA CANTONAL			","1,18,3661,3728","593 17 08 50",NULL,NULL
3729,50,8,"PUERTO QUITO, CABECERA CANTONAL",3662,"ECUADOR PICHINCHA PUERTO QUITO PUERTO QUITO, CABECERA CANTONAL","1,18,3662,3729","593 17 09 50",NULL,NULL
3730,03,4,ESMERALDAS,3001,"ECUADOR ESMERALDAS ESMERALDAS ESMERALDAS","1,9,3001,3730","593 08 01 03",NULL,NULL
3731,05,4,"SIMÓN PLATA TORRES",3001,"ECUADOR ESMERALDAS ESMERALDAS SIMÓN PLATA TORRES","1,9,3001,3731","593 08 01 05",NULL,NULL
3732,50,8,"ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL",3001,"ECUADOR ESMERALDAS ESMERALDAS ESMERALDAS, CABECERA CANTONAL Y CAPITAL PROVINCIAL","1,9,3001,3732","593 08 01 50",NULL,NULL
3733,04,4,"LUIS TELLO  (LAS PALMAS)",3001,"ECUADOR ESMERALDAS ESMERALDAS LUIS TELLO  (LAS PALMAS)","1,9,3001,3733","593 08 01 04",NULL,NULL
3734,01,4,"BARTOLOMÉ RUIZ (CÉSAR FRANCO CARRIÓN) ",3001,"ECUADOR ESMERALDAS ESMERALDAS BARTOLOMÉ RUIZ (CÉSAR FRANCO CARRIÓN) ","1,9,3001,3734","593 08 01 01",NULL,NULL
3735,02,4,"5 DE AGOSTO",3001,"ECUADOR ESMERALDAS ESMERALDAS 5 DE AGOSTO","1,9,3001,3735","593 08 01 02",NULL,NULL
3736,52,5,"CAMARONES (CAB. EN SAN VICENTE) ",3001,"ECUADOR ESMERALDAS ESMERALDAS CAMARONES (CAB. EN SAN VICENTE) ","1,9,3001,3736","593 08 01 52",NULL,NULL
3737,63,5,"SAN MATEO",3001,"ECUADOR ESMERALDAS ESMERALDAS SAN MATEO","1,9,3001,3737","593 08 01 63",NULL,NULL
3738,65,5,TABIAZO,3001,"ECUADOR ESMERALDAS ESMERALDAS TABIAZO","1,9,3001,3738","593 08 01 65",NULL,NULL
3739,53,5,"CRNEL. CARLOS CONCHA TORRES (CAB.EN HUELE)",3001,"ECUADOR ESMERALDAS ESMERALDAS CRNEL. CARLOS CONCHA TORRES (CAB.EN HUELE)","1,9,3001,3739","593 08 01 53",NULL,NULL
3740,66,5,TACHINA,3001,"ECUADOR ESMERALDAS ESMERALDAS TACHINA","1,9,3001,3740","593 08 01 66",NULL,NULL
3741,54,5,CHINCA,3001,"ECUADOR ESMERALDAS ESMERALDAS CHINCA","1,9,3001,3741","593 08 01 54",NULL,NULL
3742,68,5,"VUELTA LARGA",3001,"ECUADOR ESMERALDAS ESMERALDAS VUELTA LARGA","1,9,3001,3742","593 08 01 68",NULL,NULL
3743,59,5,MAJUA,3001,"ECUADOR ESMERALDAS ESMERALDAS MAJUA","1,9,3001,3743","593 08 01 59",NULL,NULL
3744,50,8,"VALDEZ (LIMONES), CABECERA CANTONAL",3002,"ECUADOR ESMERALDAS ELOY ALFARO VALDEZ (LIMONES), CABECERA CANTONAL","1,9,3002,3744","593 08 02 50",NULL,NULL
3745,51,5,ANCHAYACU,3002,"ECUADOR ESMERALDAS ELOY ALFARO ANCHAYACU","1,9,3002,3745","593 08 02 51",NULL,NULL
3746,54,5,"LA TOLA",3002,"ECUADOR ESMERALDAS ELOY ALFARO LA TOLA","1,9,3002,3746","593 08 02 54",NULL,NULL
3747,52,5,"ATAHUALPA (CAB. EN CAMARONES) ",3002,"ECUADOR ESMERALDAS ELOY ALFARO ATAHUALPA (CAB. EN CAMARONES) ","1,9,3002,3747","593 08 02 52",NULL,NULL
3748,53,5,BORBÓN,3002,"ECUADOR ESMERALDAS ELOY ALFARO BORBÓN","1,9,3002,3748","593 08 02 53",NULL,NULL
3749,55,5,"LUIS VARGAS TORRES (CAB. EN PLAYA DE ORO)",3002,"ECUADOR ESMERALDAS ELOY ALFARO LUIS VARGAS TORRES (CAB. EN PLAYA DE ORO)","1,9,3002,3749","593 08 02 55",NULL,NULL
3750,57,5,"PAMPANAL DE BOLÍVAR     ",3002,"ECUADOR ESMERALDAS ELOY ALFARO PAMPANAL DE BOLÍVAR     ","1,9,3002,3750","593 08 02 57",NULL,NULL
3751,56,5,MALDONADO,3002,"ECUADOR ESMERALDAS ELOY ALFARO MALDONADO","1,9,3002,3751","593 08 02 56",NULL,NULL
3752,58,5,"SAN FRANCISCO DE ONZOLE",3002,"ECUADOR ESMERALDAS ELOY ALFARO SAN FRANCISCO DE ONZOLE","1,9,3002,3752","593 08 02 58",NULL,NULL
3753,59,5,"SANTO DOMINGO DE ONZOLE",3002,"ECUADOR ESMERALDAS ELOY ALFARO SANTO DOMINGO DE ONZOLE","1,9,3002,3753","593 08 02 59",NULL,NULL
3754,60,5,"SELVA ALEGRE",3002,"ECUADOR ESMERALDAS ELOY ALFARO SELVA ALEGRE","1,9,3002,3754","593 08 02 60",NULL,NULL
3755,62,5,"COLÓN ELOY DEL MARÍA",3002,"ECUADOR ESMERALDAS ELOY ALFARO COLÓN ELOY DEL MARÍA","1,9,3002,3755","593 08 02 62",NULL,NULL
3756,61,5,TELEMBÍ,3002,"ECUADOR ESMERALDAS ELOY ALFARO TELEMBÍ","1,9,3002,3756","593 08 02 61",NULL,NULL
3757,63,5,"SAN JOSÉ DE CAYAPAS",3002,"ECUADOR ESMERALDAS ELOY ALFARO SAN JOSÉ DE CAYAPAS","1,9,3002,3757","593 08 02 63",NULL,NULL
3758,64,5,TIMBIRÉ,3002,"ECUADOR ESMERALDAS ELOY ALFARO TIMBIRÉ","1,9,3002,3758","593 08 02 64",NULL,NULL
3759,65,5,"SANTA LUCÍA DE LAS PEÑAS",3002,"ECUADOR ESMERALDAS ELOY ALFARO SANTA LUCÍA DE LAS PEÑAS","1,9,3002,3759","593 08 02 65",NULL,NULL
3760,51,5,BOLÍVAR,3003,"ECUADOR ESMERALDAS MUISNE BOLÍVAR","1,9,3004,3760","593 08 03 51",NULL,NULL
3761,54,5,"QUINGUE (OLMEDO PERDOMO FRANCO) ",3003,"ECUADOR ESMERALDAS MUISNE QUINGUE (OLMEDO PERDOMO FRANCO) ","1,9,3004,3761","593 08 03 54",NULL,NULL
3762,52,5,DAULE,3003,"ECUADOR ESMERALDAS MUISNE DAULE","1,9,3004,3762","593 08 03 52",NULL,NULL
3763,53,5,GALERA,3003,"ECUADOR ESMERALDAS MUISNE GALERA","1,9,3004,3763","593 08 03 53",NULL,NULL
3764,55,5,SALIMA,3003,"ECUADOR ESMERALDAS MUISNE SALIMA","1,9,3004,3764","593 08 03 55",NULL,NULL
3765,56,5,"SAN FRANCISCO",3003,"ECUADOR ESMERALDAS MUISNE SAN FRANCISCO","1,9,3004,3765","593 08 03 56",NULL,NULL
3766,57,5,"SAN GREGORIO",3003,"ECUADOR ESMERALDAS MUISNE SAN GREGORIO","1,9,3004,3766","593 08 03 57",NULL,NULL
3767,58,5,CHAMANGA,3003,"ECUADOR ESMERALDAS MUISNE SAN JOSÉ DE CHAMANGA (CAB.EN CHAMANGA)","1,9,3004,3767","593 08 03 58",NULL,NULL
3768,50,8,"MUISNE, CABECERA CANTONAL",3003,"ECUADOR ESMERALDAS MUISNE MUISNE, CABECERA CANTONAL","1,9,3004,3768","593 08 03 50",NULL,NULL
3769,50,8,"ROSA ZÁRATE (QUININDÉ), CABECERA CANTONAL",3004,"ECUADOR ESMERALDAS QUININDÉ ROSA ZÁRATE (QUININDÉ), CABECERA CANTONAL","1,9,3004,3769","593 08 04 50",NULL,NULL
3770,54,5,VICHE,3004,"ECUADOR ESMERALDAS QUININDÉ VICHE","1,9,3004,3770","593 08 04 54",NULL,NULL
3771,51,5,CUBE,3004,"ECUADOR ESMERALDAS QUININDÉ CUBE","1,9,3004,3771","593 08 04 51",NULL,NULL
3772,53,5,MALIMPIA,3004,"ECUADOR ESMERALDAS QUININDÉ MALIMPIA","1,9,3004,3772","593 08 04 53",NULL,NULL
3773,52,5,"CHURA (CHANCAMA) (CAB. EN EL YERBERO)",3004,"ECUADOR ESMERALDAS QUININDÉ CHURA (CHANCAMA) (CAB. EN EL YERBERO)","1,9,3004,3773","593 08 04 52",NULL,NULL
3774,55,5,"LA UNIÓN",3004,"ECUADOR ESMERALDAS QUININDÉ LA UNIÓN","1,9,3004,3774","593 08 04 55",NULL,NULL
3775,54,5,CARONDELET,3005,"ECUADOR ESMERALDAS SAN LORENZO CARONDELET","1,9,3005,3775","593 08 05 54",NULL,NULL
3776,51,5,"ALTO TAMBO (CAB. EN GUADUAL) ",3005,"ECUADOR ESMERALDAS SAN LORENZO ALTO TAMBO (CAB. EN GUADUAL) ","1,9,3005,3776","593 08 05 51",NULL,NULL
3777,52,5,"ANCÓN (PICHANGAL) (CAB. EN PALMA REAL) ",3005,"ECUADOR ESMERALDAS SAN LORENZO ANCÓN (PICHANGAL) (CAB. EN PALMA REAL) ","1,9,3005,3777","593 08 05 52",NULL,NULL
3778,50,8,"SAN LORENZO, CABECERA CANTONAL",3005,"ECUADOR ESMERALDAS SAN LORENZO SAN LORENZO, CABECERA CANTONAL","1,9,3005,3778","593 08 05 50",NULL,NULL
3779,55,5,"5 DE JUNIO (CAB. EN UIMBI) ",3005,"ECUADOR ESMERALDAS SAN LORENZO 5 DE JUNIO (CAB. EN UIMBI) ","1,9,3005,3779","593 08 05 55",NULL,NULL
3780,53,5,CALDERÓN,3005,"ECUADOR ESMERALDAS SAN LORENZO CALDERÓN","1,9,3005,3780","593 08 05 53",NULL,NULL
3781,56,5,CONCEPCIÓN,3005,"ECUADOR ESMERALDAS SAN LORENZO CONCEPCIÓN","1,9,3005,3781","593 08 05 56",NULL,NULL
3782,57,5,"MATAJE (CAB. EN SANTANDER)",3005,"ECUADOR ESMERALDAS SAN LORENZO MATAJE (CAB. EN SANTANDER)","1,9,3005,3782","593 08 05 57",NULL,NULL
3783,58,5,"SAN JAVIER DE CACHAVÍ (CAB. EN SAN JAVIER) ",3005,"ECUADOR ESMERALDAS SAN LORENZO SAN JAVIER DE CACHAVÍ (CAB. EN SAN JAVIER) ","1,9,3005,3783","593 08 05 58",NULL,NULL
3784,60,5,TAMBILLO,3005,"ECUADOR ESMERALDAS SAN LORENZO TAMBILLO","1,9,3005,3784","593 08 05 60",NULL,NULL
3785,61,5,"TULULBÍ (CAB. EN RICAURTE)",3005,"ECUADOR ESMERALDAS SAN LORENZO TULULBÍ (CAB. EN RICAURTE)","1,9,3005,3785","593 08 05 61",NULL,NULL
3786,59,5,"SANTA RITA",3005,"ECUADOR ESMERALDAS SAN LORENZO SANTA RITA","1,9,3005,3786","593 08 05 59",NULL,NULL
3787,62,5,URBINA,3005,"ECUADOR ESMERALDAS SAN LORENZO URBINA","1,9,3005,3787","593 08 05 62",NULL,NULL
3788,52,5,"SÚA  (CAB. EN LA BOCANA) ",3006,"ECUADOR ESMERALDAS ATACAMES SÚA  (CAB. EN LA BOCANA) ","1,9,3006,3788","593 08 06 52",NULL,NULL
3789,50,8,"ATACAMES, CABECERA CANTONAL",3006,"ECUADOR ESMERALDAS ATACAMES ATACAMES, CABECERA CANTONAL","1,9,3006,3789","593 08 06 50",NULL,NULL
3790,54,5,TONSUPA,3006,"ECUADOR ESMERALDAS ATACAMES TONSUPA","1,9,3006,3790","593 08 06 54",NULL,NULL
3791,51,5,"LA UNIÓN",3006,"ECUADOR ESMERALDAS ATACAMES LA UNIÓN","1,9,3006,3791","593 08 06 51",NULL,NULL
3792,50,8,"RIOVERDE, CABECERA CANTONAL",3007,"ECUADOR ESMERALDAS RIOVERDE RIOVERDE, CABECERA CANTONAL","1,9,3007,3792","593 08 07 50",NULL,NULL
3793,51,5,CHONTADURO,3007,"ECUADOR ESMERALDAS RIOVERDE CHONTADURO","1,9,3007,3793","593 08 07 51",NULL,NULL
3794,52,5,CHUMUNDÉ,3007,"ECUADOR ESMERALDAS RIOVERDE CHUMUNDÉ","1,9,3007,3794","593 08 07 52",NULL,NULL
3795,54,5,"MONTALVO (CAB. EN HORQUETA) ",3007,"ECUADOR ESMERALDAS RIOVERDE MONTALVO (CAB. EN HORQUETA) ","1,9,3007,3795","593 08 07 54",NULL,NULL
3796,55,5,ROCAFUERTE,3007,"ECUADOR ESMERALDAS RIOVERDE ROCAFUERTE","1,9,3007,3796","593 08 07 55",NULL,NULL
3797,53,5,LAGARTO,3007,"ECUADOR ESMERALDAS RIOVERDE LAGARTO","1,9,3007,3797","593 08 07 53",NULL,NULL
3798,52,5,"LA VILLEGAS",3008,"ECUADOR ESMERALDAS LA CONCORDIA LA VILLEGAS","1,9,3008,3798","593 08 08 52",NULL,NULL
3799,51,5,MONTERREY,3008,"ECUADOR ESMERALDAS LA CONCORDIA MONTERREY","1,9,3008,3799","593 08 08 51",NULL,NULL
3800,50,8,"LA CONCORDIA, CABECERA CANTONAL",3008,"ECUADOR ESMERALDAS LA CONCORDIA LA CONCORDIA, CABECERA CANTONAL","1,9,3008,3800","593 08 08 50",NULL,NULL
3801,53,5,"PLAN PILOTO",3008,"ECUADOR ESMERALDAS LA CONCORDIA PLAN PILOTO","1,9,3008,3801","593 08 08 53",NULL,NULL
3802,01,4,SALINAS,2003,"ECUADOR SANTA ELENA SALINAS SALINAS","1,2000,2003,3802","593 24 03 01",NULL,NULL
3803,50,5,"LA LIBERTAD",2002,"ECUADOR SANTA ELENA LA LIBERTAD LA LIBERTAD","1,2000,2002,3803","593 24 02 50",NULL,NULL
3804,51,4,CHONGÓN,55,"ECUADOR GUAYAS GUAYAQUIL CHONGÓN","1,10,55,3804","593 09 01 51",NULL,NULL
3805,50,5,"ALFREDO BAQUERIZO MORENO (JUJÁN)",451,"ECUADOR GUAYAS ALFREDO BAQUERIZO MORENO (JUJÁN) ALFREDO BAQUERIZO MORENO (JUJÁN)","1,10,451,3805","593 09 02 50",NULL,NULL
3806,50,5,BALAO,452,"ECUADOR GUAYAS BALAO BALAO","1,10,452,3806","593 09 03 50",NULL,NULL
3807,50,5,BALZAR,453,"ECUADOR GUAYAS BALZAR BALZAR","1,10,453,3807","593 09 04 50",NULL,NULL
3808,50,5,COLIMES,454,"ECUADOR GUAYAS COLIMES COLIMES","1,10,454,3808","593 09 05 50",NULL,NULL
3809,50,5,"CORONEL MARCELINO MARIDUEÑA",472,"ECUADOR GUAYAS CORONEL MARCELINO MARIDUEÑA CORONEL MARCELINO MARIDUEÑA","1,10,472,3809","593 09 23 50",NULL,NULL
3810,03,4,"DIVINO NIÑO",456,"ECUADOR GUAYAS DURÁN DIVINO NIÑO","1,10,456,3810","593 09 07 03",NULL,NULL
3811,20,5,"VELASCO IBARRA",457,"ECUADOR GUAYAS EL EMPALME VELASCO IBARRA","1,10,457,3811","593 09 08 50",NULL,NULL
3812,50,5,"EL TRIUNFO",458,"ECUADOR GUAYAS EL TRIUNFO EL TRIUNFO","1,10,458,3812","593 09 09 50",NULL,NULL
3813,50,5,"GENERAL ANTONIO ELIZALDE (BUCAY)",476,"ECUADOR GUAYAS GENERAL ANTONIO ELIZALDE (BUCAY) GENERAL ANTONIO ELIZALDE (BUCAY)","1,10,476,3813","593 09 27 50",NULL,NULL
3814,50,5,"ISIDRO AYORA",477,"ECUADOR GUAYAS ISIDRO AYORA ISIDRO AYORA","1,10,477,3814","593 09 28 50",NULL,NULL
3815,50,5,"LOMAS DE SARGENTILLO",473,"ECUADOR GUAYAS LOMAS DE SARGENTILLO LOMAS DE SARGENTILLO","1,10,473,3815","593 09 24 50",NULL,NULL
3816,01,4,"CAMILO ANDRADE",459,"ECUADOR GUAYAS MILAGRO CAMILO ANDRADE","1,10,459,3816","593 09 10 01",NULL,NULL
3817,02,4,"ELOY ALFARO",459,"ECUADOR GUAYAS MILAGRO ELOY ALFARO","1,10,459,3817","593 09 10 02",NULL,NULL
3818,03,4,CHIRIJOS,459,"ECUADOR GUAYAS MILAGRO CHIRIJOS","1,10,459,3818","593 09 10 03",NULL,NULL
3819,04,4,"CORONEL ENRIQUE VALDEZ",459,"ECUADOR GUAYAS MILAGRO CORONEL ENRIQUE VALDEZ","1,10,459,3819","593 09 10 04",NULL,NULL
3820,05,4,"ROSA MARÍA",459,"ECUADOR GUAYAS MILAGRO ROSA MARÍA","1,10,459,3820","593 09 10 05",NULL,NULL
3821,06,4,"JOSÉ MARÍA VELASCO IBARRA",459,"ECUADOR GUAYAS MILAGRO JOSÉ MARÍA VELASCO IBARRA","1,10,459,3821","593 09 10 06",NULL,NULL
3822,07,4,"VICENTE ROCAFUERTE",459,"ECUADOR GUAYAS MILAGRO VICENTE ROCAFUERTE","1,10,459,3822","593 09 10 07",NULL,NULL
3823,08,4,"ERNESTO SEMINARIO",459,"ECUADOR GUAYAS MILAGRO ERNESTO SEMINARIO","1,10,459,3823","593 09 10 08",NULL,NULL
3824,09,4,"LAS PIÑAS",459,"ECUADOR GUAYAS MILAGRO LAS PIÑAS","1,10,459,3824","593 09 10 09",NULL,NULL
3825,50,5,NARANJAL,460,"ECUADOR GUAYAS NARANJAL NARANJAL","1,10,460,3825","593 09 11 50",NULL,NULL
3826,50,5,NARANJITO,461,"ECUADOR GUAYAS NARANJITO NARANJITO","1,10,461,3826","593 09 12 50",NULL,NULL
3827,50,5,"NARCISA DE JESÚS",474,"ECUADOR GUAYAS NOBOL NARCISA DE JESÚS","1,10,474,3827","593 09 25 50",NULL,NULL
3828,50,5,PALESTINA,462,"ECUADOR GUAYAS PALESTINA PALESTINA","1,10,462,3828","593 09 13 50",NULL,NULL
3829,50,5,"PEDRO CARBO",463,"ECUADOR GUAYAS PEDRO CARBO PEDRO CARBO","1,10,463,3829","593 09 14 50",NULL,NULL
3830,50,5,"GENERAL VILLAMIL",470,"ECUADOR GUAYAS PLAYAS GENERAL VILLAMIL","1,10,470,3830","593 09 21 50",NULL,NULL
3831,50,5,"SAN JACINTO DE YAGUACHI",469,"ECUADOR GUAYAS SAN JACINTO DE YAGUACHI SAN JACINTO DE YAGUACHI","1,10,469,3831","593 09 20 50",NULL,NULL
3832,50,5,"SANTA LUCÍA",467,"ECUADOR GUAYAS SANTA LUCÍA","1,10,467,3832","593 09 18 50",NULL,NULL
3833,50,5,"SIMÓN BOLÍVAR",471,"ECUADOR GUAYAS SIMÓN BOLÍVAR CRNEL.LORENZO DE GARAICOA (PEDREGAL)","1,10,471,3833","593 09 22 50",NULL,NULL
3834,50,5,SUCRE,48,"ECUADOR MANABI 24 DE MAYO SUCRE","1,14,48,3834","593 13 16 50",NULL,NULL
3835,50,5,CALCETA,34,"ECUADOR MANABI BOLIVAR CALCETA","1,14,34,3835","593 13 02 50",CAL,"EC MAN BOL CAL"
3836,53,5,"SANTA MARÍA",36,"ECUADOR MANABI EL CARMEN SANTA MARÍA","1,14,35,3836","593 13 04 53",NULL,NULL
3837,54,5,"EL PARAÍSO LA 14",36,"ECUADOR MANABI EL CARMEN EL PARAÍSO LA 14","1,14,35,3837","593 13 04 54",NULL,NULL
3838,50,5,JAMA,52,"ECUADOR MANABI JAMA JAMA","1,14,52,3838","593 13 20 50",JAM,"EC MAN JAM JAM"
3839,50,5,JARAMIJO,53,"ECUADOR MANABI JARAMIJO JARAMIJO","1,14,53,3839","593 13 21 50",JAR,"EC MAN JAR JAR"
3840,50,5,JUNIN,39,"ECUADOR MANABI JUNIN JUNIN","1,14,39,3840","593 13 07 50",JUN,"EC MAN JUN JUN"
3841,50,5,OLMEDO,50,"ECUADOR MANABI OLMEDO OLMEDO","1,14,50,3841","593 13 18 50",OLM,"EC MAN PED OLM"
3842,50,5,PAJÁN,42,"ECUADOR MANABI PAJAN PAJAN","1,14,42,3842","593 13 10 50",PAJ,"EC MAN PAJ PAJ"
3843,50,5,PEDERNALES,49,"ECUADOR MANABI PEDERNALES PEDERNALES","1,14,49,3843","593 13 17 50",PED,"EC MAN PED PED"
3844,50,5,PICHINCHA,43,"ECUADOR MANABI PICHINCHA PICHINCHA","1,14,43,3844","593 13 11 50",PIC,"EC MAN PIC PIC"
3845,50,5,"PUERTO LÓPEZ",51,"ECUADOR MANABI PUERTO LOPEZ PUERTO LÓPEZ","1,14,51,3845","593 13 19 50",PLO,"EC MAN PLO PLO"
3846,50,5,ROCAFUERTE,44,"ECUADOR MANABI ROCAFUERTE ROCAFUERTE","1,14,44,3846","593 13 12 50",ROC,"EC MAN ROC ROC"
3847,50,5,"SAN VICENTE",54,"ECUADOR MANABI SAN VICENTE SAN VICENTE","1,14,54,3847","593 13 22 50",SVI,"EC MAN SVI SVI"
3848,50,5,TOSAGUA,47,"ECUADOR MANABI TOSAGUA TOSAGUA","1,14,47,3848","593 13 15 50",TOS,"EC MAN TOS TOS"
3849,50,5,ARENILLAS,401,"ECUADOR EL ORO ARENILLAS ARENILLAS","1,8,401,3849","593 07 02 50",ARE,"EC EOR ARE ARE"
3850,50,5,PACCHA,402,"ECUADOR EL ORO ATAHUALPA PACCHA","1,8,402,3850","593 07 03 50",PAC,"EC EOR ATA PAC"
3851,50,5,BALSAS,403,"ECUADOR EL ORO BALSAS BALSAS","1,8,403,3851","593 07 04 50",BAL,"EC EOR BAL BAL"
3852,50,5,CHILLA,404,"ECUADOR EL ORO CHILLA CHILLA","1,8,404,3852","593 07 05 50",CHI,"EC EOR CHI CHI"
3853,50,5,"EL GUABO",405,"ECUADOR EL ORO EL GUABO EL GUABO","1,8,405,3853","593 07 06 50",ELG,"EC EOR EGU ELG"
3854,50,5,MARCABELÍ,407,"ECUADOR EL ORO MARCABELÍ MARCABEL","1,8,407,3854","593 07 08 50",MAR,"EC EOR MAR MAR"
3855,50,5,PORTOVELO,410,"ECUADOR EL ORO PORTOVELO PORTOVELO","1,8,410,3855","593 07 11 50",POR,"EC EOR POR POR"
3856,50,5,ZARUMA,412,"ECUADOR EL ORO ZARUMA ZARUMA","1,8,412,3856","593 07 13 50",ZAR,"EC EOR ZAR ZAR"
3857,53,5,TONCHIGÜE,3006,"ECUADOR ESMERALDAS ATACAMES TONCHIGÜE","1,9,3006,3857","593 08 06 53",NULL,NULL
3858,50,5,VALDEZ,3002,"ECUADOR ESMERALDAS ELOY ALFARO VALDEZ","1,9,3002,3858","593 08 02 50",NULL,NULL
3859,50,5,MUISNE,3003,"ECUADOR ESMERALDAS MUISNE MUISNE","1,9,3004,3859","593 08 03 50",NULL,NULL
